commodity,year_month,average_price
Rice (imported),2024-11,1352.0833333333333
Rice (imported),2024-12,1366.6666666666667
Rice (imported),2025-01,1400.0
Rice (imported),2025-02,1500.0
Rice (imported),2025-03,1312.5
Rice (imported),2025-04,1415.0
Rice (imported),2025-05,1425.525
Rice (imported),2025-06,1369.423076923077
Rice (imported),2025-07,1390.0
"Rice (imported, Indian)",2012-01,745.7660465116279
"Rice (imported, Indian)",2012-02,731.6547368421053
"Rice (imported, Indian)",2012-03,719.97425
"Rice (imported, Indian)",2012-04,720.01675
"Rice (imported, Indian)",2012-05,710.2764444444445
"Rice (imported, Indian)",2012-06,713.0042592592594
"Rice (imported, Indian)",2013-05,703.070625
"Rice (imported, Indian)",2013-06,705.2854166666666
"Rice (imported, Indian)",2013-07,699.6036538461539
"Rice (imported, Indian)",2013-08,695.8156363636364
"Rice (imported, Indian)",2013-09,702.5271153846154
"Rice (imported, Indian)",2013-10,699.3464814814814
"Rice (imported, Indian)",2013-11,698.6909090909091
"Rice (imported, Indian)",2013-12,694.7540740740741
"Rice (imported, Indian)",2014-01,693.0832142857143
"Rice (imported, Indian)",2014-02,695.4981632653062
"Rice (imported, Indian)",2014-03,695.0123529411765
"Rice (imported, Indian)",2014-04,697.2970588235295
"Rice (imported, Indian)",2014-05,700.4988000000001
"Rice (imported, Indian)",2014-06,696.7787755102041
"Rice (imported, Indian)",2014-07,738.1860784313725
"Rice (imported, Indian)",2014-08,762.4828846153846
"Rice (imported, Indian)",2014-09,766.2847999999999
"Rice (imported, Indian)",2014-10,764.941935483871
"Rice (imported, Indian)",2014-11,774.5096226415095
"Rice (imported, Indian)",2014-12,782.1131372549019
"Rice (imported, Indian)",2015-01,784.7854901960784
"Rice (imported, Indian)",2015-02,786.3591836734694
"Rice (imported, Indian)",2015-03,763.1416
"Rice (imported, Indian)",2015-04,765.0070588235294
"Rice (imported, Indian)",2015-05,766.7250909090909
"Rice (imported, Indian)",2015-06,760.2803703703704
"Rice (imported, Indian)",2015-07,766.9528301886793
"Rice (imported, Indian)",2015-08,764.739423076923
"Rice (imported, Indian)",2015-09,771.7600000000001
"Rice (imported, Indian)",2015-10,763.0858695652173
"Rice (imported, Indian)",2015-11,763.0170588235295
"Rice (imported, Indian)",2015-12,766.7554901960784
"Rice (imported, Tanzanian)",2008-11,700.0
"Rice (imported, Tanzanian)",2009-05,709.16625
"Rice (imported, Tanzanian)",2009-06,689.5263157894736
"Rice (imported, Tanzanian)",2009-07,687.0831818181819
"Rice (imported, Tanzanian)",2009-08,650.1363636363636
"Rice (imported, Tanzanian)",2009-09,623.0
"Rice (imported, Tanzanian)",2009-10,624.7954545454545
"Rice (imported, Tanzanian)",2009-11,652.1634615384615
"Rice (imported, Tanzanian)",2009-12,662.3372727272728
"Rice (imported, Tanzanian)",2010-01,663.9233333333333
"Rice (imported, Tanzanian)",2010-02,646.704
"Rice (imported, Tanzanian)",2010-03,640.1547619047619
"Rice (imported, Tanzanian)",2010-04,641.2391666666666
"Rice (imported, Tanzanian)",2010-05,640.75
"Rice (imported, Tanzanian)",2010-06,623.3126086956522
"Rice (imported, Tanzanian)",2010-07,614.9022727272727
"Rice (imported, Tanzanian)",2010-08,600.695
"Rice (imported, Tanzanian)",2010-09,585.9808333333334
"Rice (imported, Tanzanian)",2010-10,620.2115384615385
"Rice (imported, Tanzanian)",2010-11,594.7968
"Rice (imported, Tanzanian)",2010-12,602.0159375
"Rice (imported, Tanzanian)",2011-01,611.5626666666667
"Rice (imported, Tanzanian)",2011-02,619.6138461538461
"Rice (imported, Tanzanian)",2011-03,656.8654166666666
"Rice (imported, Tanzanian)",2011-04,689.019
"Rice (imported, Tanzanian)",2011-05,718.4277419354838
"Rice (imported, Tanzanian)",2011-06,772.1751515151515
"Rice (imported, Tanzanian)",2011-07,771.9542424242425
"Rice (imported, Tanzanian)",2011-08,759.9311764705882
"Rice (imported, Tanzanian)",2011-09,742.7114705882352
"Rice (imported, Tanzanian)",2011-10,729.6494285714285
"Rice (imported, Tanzanian)",2011-11,727.8879411764706
"Rice (imported, Tanzanian)",2011-12,727.914081632653
"Rice (imported, Tanzanian)",2012-01,746.329756097561
"Rice (imported, Tanzanian)",2012-02,757.7382857142857
"Rice (imported, Tanzanian)",2012-03,801.3125
"Rice (imported, Tanzanian)",2012-04,835.7495454545456
"Rice (imported, Tanzanian)",2012-05,932.419375
"Rice (imported, Tanzanian)",2012-06,848.771
"Rice (imported, Tanzanian)",2012-07,748.9080392156862
"Rice (imported, Tanzanian)",2012-08,749.1039999999999
"Rice (imported, Tanzanian)",2012-09,770.0657894736842
"Rice (imported, Tanzanian)",2012-10,770.4883720930233
"Rice (imported, Tanzanian)",2012-11,703.3475510204081
"Rice (imported, Tanzanian)",2012-12,702.9679166666666
"Rice (imported, Tanzanian)",2013-02,720.2745098039215
"Rice (imported, Tanzanian)",2013-03,718.7106
"Rice (imported, Tanzanian)",2013-04,723.4324528301886
"Rice (imported, Tanzanian)",2013-05,800.807619047619
"Rice (imported, Tanzanian)",2013-06,797.1447368421053
"Rice (imported, Tanzanian)",2013-07,775.7015
"Rice (imported, Tanzanian)",2013-08,770.616875
"Rice (imported, Tanzanian)",2013-09,863.4863157894736
"Rice (imported, Tanzanian)",2013-10,814.8323529411764
"Rice (imported, Tanzanian)",2013-11,810.0085714285715
"Rice (imported, Tanzanian)",2013-12,801.305
"Rice (imported, Tanzanian)",2014-01,835.571875
"Rice (imported, Tanzanian)",2014-02,838.579375
"Rice (imported, Tanzanian)",2014-03,847.44625
"Rice (imported, Tanzanian)",2014-04,925.1433333333333
"Rice (imported, Tanzanian)",2014-05,883.2771428571428
"Rice (imported, Tanzanian)",2014-06,885.8033333333333
"Rice (imported, Tanzanian)",2014-07,857.8824999999999
"Rice (imported, Tanzanian)",2014-08,881.2191666666666
"Rice (imported, Tanzanian)",2014-09,863.4193333333334
"Rice (imported, Tanzanian)",2014-10,822.0483333333333
"Rice (imported, Tanzanian)",2014-11,888.4078571428571
"Rice (imported, Tanzanian)",2014-12,924.40375
"Rice (imported, Tanzanian)",2015-01,928.1757894736842
"Rice (imported, Tanzanian)",2015-02,901.3861111111112
"Rice (imported, Tanzanian)",2015-03,935.5606666666666
"Rice (imported, Tanzanian)",2015-04,975.4475
"Rice (imported, Tanzanian)",2015-05,955.0505263157894
"Rice (imported, Tanzanian)",2015-06,972.7684210526315
"Rice (imported, Tanzanian)",2015-07,987.4449999999999
"Rice (imported, Tanzanian)",2015-08,972.278
"Rice (imported, Tanzanian)",2015-09,973.4977272727273
"Rice (imported, Tanzanian)",2015-10,1020.6527272727272
"Rice (imported, Tanzanian)",2015-11,1014.9616666666667
"Rice (imported, Tanzanian)",2015-12,1013.7521428571429
"Rice (imported, Tanzanian)",2022-08,1218.7158333333334
"Rice (imported, Tanzanian)",2022-09,1296.7493749999999
"Rice (imported, Tanzanian)",2022-10,1355.5753333333334
"Rice (imported, Tanzanian)",2022-11,1370.1993333333335
"Rice (imported, Tanzanian)",2022-12,1292.169090909091
"Rice (imported, Tanzanian)",2023-01,1401.2463636363636
"Rice (imported, Tanzanian)",2023-02,1434.745
"Rice (imported, Tanzanian)",2023-03,1521.6115384615384
"Rice (imported, Tanzanian)",2023-04,1553.2957142857142
"Rice (imported, Tanzanian)",2023-05,1456.4972727272727
"Rice (imported, Tanzanian)",2023-06,1422.358888888889
"Rice (imported, Tanzanian)",2023-07,1256.472857142857
"Rice (imported, Tanzanian)",2023-08,1261.2649999999999
"Rice (imported, Tanzanian)",2023-09,1272.552857142857
"Rice (imported, Tanzanian)",2023-10,1309.1553333333334
"Rice (imported, Tanzanian)",2023-11,1335.6346666666666
"Rice (imported, Tanzanian)",2023-12,1307.1435294117646
"Rice (imported, Tanzanian)",2024-01,1202.1792857142857
"Rice (imported, Tanzanian)",2024-02,1224.2244444444445
"Rice (imported, Tanzanian)",2024-03,1122.7766666666666
"Rice (imported, Tanzanian)",2024-04,1167.4558333333332
"Rice (imported, Tanzanian)",2024-05,1337.5425
"Rice (imported, Tanzanian)",2024-06,1099.8000000000002
"Rice (imported, Tanzanian)",2024-07,1123.8427777777777
"Rice (imported, Tanzanian)",2024-08,1047.7494117647059
"Rice (imported, Tanzanian)",2024-09,1052.9025
"Rice (imported, Tanzanian)",2024-10,1067.812105263158
"Rice (imported, Tanzanian)",2024-11,1120.8111111111111
"Rice (imported, Tanzanian)",2024-12,1113.2816666666668
"Rice (imported, Tanzanian)",2025-01,1118.836111111111
"Rice (imported, Tanzanian)",2025-02,1091.4889473684211
"Rice (imported, Tanzanian)",2025-03,1208.1376470588236
"Rice (imported, Tanzanian)",2025-04,1343.765294117647
"Rice (imported, Tanzanian)",2025-05,1335.599375
"Rice (imported, Tanzanian)",2025-06,1346.0506666666665
"Rice (imported, Tanzanian)",2025-07,1387.1791666666668
Rice (local),2008-11,617.0
Rice (local),2009-05,555.1518181818182
Rice (local),2009-06,559.0
Rice (local),2009-07,552.8703448275862
Rice (local),2009-08,535.4735714285714
Rice (local),2009-09,520.4422222222222
Rice (local),2009-10,528.4135714285715
Rice (local),2009-11,547.5988888888888
Rice (local),2009-12,560.164074074074
Rice (local),2010-01,565.531724137931
Rice (local),2010-02,544.371923076923
Rice (local),2010-03,550.6382142857143
Rice (local),2010-04,549.9685185185185
Rice (local),2010-05,543.0837931034483
Rice (local),2010-06,530.2210714285715
Rice (local),2010-07,510.33035714285717
Rice (local),2010-08,484.5416666666667
Rice (local),2010-09,468.0006666666667
Rice (local),2010-10,456.1622222222222
Rice (local),2010-11,456.14727272727276
Rice (local),2010-12,465.326
Rice (local),2011-01,459.1458974358974
Rice (local),2011-02,453.57162162162166
Rice (local),2011-03,488.2781578947368
Rice (local),2011-04,536.7031707317072
Rice (local),2011-05,582.5255
Rice (local),2011-06,633.29425
Rice (local),2011-07,625.1557142857143
Rice (local),2011-08,618.8734999999999
Rice (local),2011-09,612.3002857142857
Rice (local),2011-10,609.1476315789474
Rice (local),2011-11,605.1426829268293
Rice (local),2011-12,604.2272413793104
Rice (local),2012-09,622.1590909090909
Rice (local),2012-10,619.1590909090909
Rice (local),2016-08,600.0
Rice (local),2016-09,654.0
Rice (local),2016-10,680.8333333333334
Rice (local),2016-11,710.9090909090909
Rice (local),2016-12,699.0
Rice (local),2017-01,714.375
Rice (local),2017-02,673.0
Rice (local),2017-03,675.0
Rice (local),2017-04,702.7777777777778
Rice (local),2017-05,713.8888888888889
Rice (local),2017-06,706.25
Rice (local),2017-07,715.0
Rice (local),2017-08,680.0
Rice (local),2017-09,696.5
Rice (local),2017-10,687.3076923076923
Rice (local),2017-11,728.5
Rice (local),2017-12,724.0909090909091
Rice (local),2018-01,724.7058823529412
Rice (local),2018-02,719.4117647058823
Rice (local),2018-03,717.5
Rice (local),2018-04,722.5
Rice (local),2018-05,710.4761904761905
Rice (local),2018-06,715.3333333333334
Rice (local),2018-07,720.5882352941177
Rice (local),2018-08,722.3529411764706
Rice (local),2018-09,716.6666666666666
Rice (local),2018-10,698.004761904762
Rice (local),2018-11,691.793125
Rice (local),2018-12,697.685
Rice (local),2019-01,665.9722222222222
Rice (local),2019-02,671.7404761904761
Rice (local),2019-03,672.6131818181818
Rice (local),2019-04,635.08
Rice (local),2019-05,653.87375
Rice (local),2019-06,656.9695652173913
Rice (local),2019-07,657.0713636363636
Rice (local),2019-08,649.8404761904761
Rice (local),2019-09,668.3614285714286
Rice (local),2019-10,723.2405555555556
Rice (local),2019-11,760.4512500000001
Rice (local),2019-12,788.276111111111
Rice (local),2020-01,823.3232
Rice (local),2020-02,813.0332000000001
Rice (local),2020-03,824.8917647058823
Rice (local),2020-04,837.9936
Rice (local),2020-05,806.1111111111111
Rice (local),2020-06,783.7666666666667
Rice (local),2020-07,766.4144444444444
Rice (local),2020-08,763.2226666666667
Rice (local),2020-09,753.6617647058823
Rice (local),2020-10,745.303125
Rice (local),2020-11,753.483125
Rice (local),2020-12,768.0006666666667
Rice (local),2021-01,738.6125
Rice (local),2021-02,736.8983333333334
Rice (local),2021-03,718.6944444444445
Rice (local),2021-04,700.0447058823529
Rice (local),2021-05,678.4741176470588
Rice (local),2021-06,690.7233333333334
Rice (local),2021-07,680.207
Rice (local),2021-08,678.3252631578947
Rice (local),2021-09,694.555625
Rice (local),2021-10,681.3516666666667
Rice (local),2021-11,702.1794117647058
Rice (local),2021-12,744.6531818181818
Rice (local),2022-01,747.13125
Rice (local),2022-02,738.1736842105263
Rice (local),2022-03,870.4428571428572
Rice (local),2022-04,947.1090909090908
Rice (local),2022-05,1028.048
Rice (local),2022-06,1044.7478571428571
Rice (local),2022-07,1076.3807692307694
Rice (local),2022-08,1040.4635
Rice (local),2022-09,1102.416111111111
Rice (local),2022-10,1172.99
Rice (local),2022-11,1196.5925
Rice (local),2022-12,1207.072
Rice (local),2023-01,1216.6133333333335
Rice (local),2023-02,1196.8963636363637
Rice (local),2023-03,1198.02
Rice (local),2023-04,1182.34
Rice (local),2023-05,1010.4616666666667
Rice (local),2023-06,1049.358
Rice (local),2023-07,1006.56375
Rice (local),2023-08,1022.3644444444445
Rice (local),2023-09,1112.3625
Rice (local),2023-10,1191.455652173913
Rice (local),2023-11,1196.8519999999999
Rice (local),2023-12,1232.9764285714284
Rice (local),2024-01,1142.857142857143
Rice (local),2024-02,1160.7436363636364
Rice (local),2024-03,1159.090909090909
Rice (local),2024-04,1175.52125
Rice (local),2024-05,1099.879375
Rice (local),2024-06,1077.2858333333334
Rice (local),2024-07,1039.0625
Rice (local),2024-08,997.0235714285715
Rice (local),2024-09,967.1533333333333
Rice (local),2024-10,965.5
Rice (local),2024-11,917.708125
Rice (local),2024-12,945.0
Rice (local),2025-01,943.75
Rice (local),2025-02,955.8527272727274
Rice (local),2025-03,1008.9399999999999
Rice (local),2025-04,1100.4453333333333
Rice (local),2025-05,1192.1100000000001
Rice (local),2025-06,1202.222380952381
Rice (local),2025-07,1177.0833333333333
"Rice (long grain, high quality, local)",2017-08,816.6666666666666
"Rice (long grain, high quality, local)",2017-09,770.7142857142857
"Rice (long grain, high quality, local)",2017-10,761.1111111111111
"Rice (long grain, high quality, local)",2017-11,803.125
"Rice (long grain, high quality, local)",2017-12,791.8181818181819
"Rice (long grain, high quality, local)",2018-01,799.0909090909091
"Rice (long grain, high quality, local)",2018-02,803.8461538461538
"Rice (long grain, high quality, local)",2018-03,785.4166666666666
"Rice (long grain, high quality, local)",2018-04,801.9230769230769
"Rice (long grain, high quality, local)",2018-05,786.6666666666666
"Rice (long grain, high quality, local)",2018-06,815.0
"Rice (long grain, high quality, local)",2018-07,816.9230769230769
"Rice (long grain, high quality, local)",2018-08,785.7142857142857
"Rice (long grain, high quality, local)",2018-09,729.5454545454545
"Rice (long grain, high quality, local)",2018-10,757.7215384615384
"Rice (long grain, high quality, local)",2018-11,758.4325
"Rice (long grain, high quality, local)",2018-12,730.5555555555555
"Rice (long grain, high quality, local)",2019-01,816.0777777777778
"Rice (long grain, high quality, local)",2019-02,814.0277777777778
"Rice (long grain, high quality, local)",2019-03,781.5475
"Rice (long grain, high quality, local)",2019-04,862.5
"Rice (long grain, high quality, local)",2019-05,794.5233333333334
"Rice (long grain, high quality, local)",2019-06,773.638125
"Rice (long grain, high quality, local)",2019-07,767.722
"Rice (long grain, high quality, local)",2019-08,824.7775
"Rice (long grain, high quality, local)",2019-09,826.6023076923077
"Rice (long grain, high quality, local)",2019-10,878.9282352941177
"Rice (long grain, high quality, local)",2019-11,838.7304761904762
"Rice (long grain, high quality, local)",2019-12,885.2654545454545
"Rice (long grain, high quality, local)",2020-01,919.7915
"Rice (long grain, high quality, local)",2020-02,922.6850000000001
"Rice (long grain, high quality, local)",2020-03,924.167
"Rice (long grain, high quality, local)",2020-04,912.978
"Rice (long grain, high quality, local)",2020-05,866.71875
"Rice (long grain, high quality, local)",2020-06,922.9733333333334
"Rice (long grain, high quality, local)",2020-07,887.4775
"Rice (long grain, high quality, local)",2020-08,847.8358333333334
"Rice (long grain, high quality, local)",2020-09,845.9813333333333
"Rice (long grain, high quality, local)",2020-10,795.7141666666666
"Rice (long grain, high quality, local)",2020-11,875.2230769230769
"Rice (long grain, high quality, local)",2020-12,851.7392307692309
"Rice (long grain, high quality, local)",2021-01,798.3299999999999
"Rice (long grain, high quality, local)",2021-02,788.4255555555555
"Rice (long grain, high quality, local)",2021-03,771.2221428571429
"Rice (long grain, high quality, local)",2021-04,767.0353333333334
"Rice (long grain, high quality, local)",2021-05,760.5756250000001
"Rice (long grain, high quality, local)",2021-06,763.4441176470588
"Rice (long grain, high quality, local)",2021-07,760.02625
"Rice (long grain, high quality, local)",2021-08,743.3755555555556
"Rice (long grain, high quality, local)",2021-09,785.205
"Rice (long grain, high quality, local)",2021-10,770.1138461538461
"Rice (long grain, high quality, local)",2021-11,800.753076923077
"Rice (long grain, high quality, local)",2021-12,846.1473913043478
"Rice (long grain, high quality, local)",2022-01,886.0600000000001
"Rice (long grain, high quality, local)",2022-02,905.3100000000001
"Rice (long grain, high quality, local)",2022-03,987.7306666666666
"Rice (long grain, high quality, local)",2022-04,1053.7671428571427
"Rice (long grain, high quality, local)",2022-05,1120.233076923077
"Rice (long grain, high quality, local)",2022-06,1152.8692857142858
"Rice (long grain, high quality, local)",2022-07,1169.8046153846153
"Rice (long grain, high quality, local)",2022-08,1120.665625
"Rice (long grain, high quality, local)",2022-09,1217.455
"Rice (long grain, high quality, local)",2022-10,1243.3414285714284
"Rice (long grain, high quality, local)",2022-11,1266.2376923076922
"Rice (long grain, high quality, local)",2022-12,1256.271
"Rice (long grain, high quality, local)",2023-01,1276.985
"Rice (long grain, high quality, local)",2023-02,1281.717619047619
"Rice (long grain, high quality, local)",2023-03,1242.17
"Rice (long grain, high quality, local)",2023-04,1263.559230769231
"Rice (long grain, high quality, local)",2023-05,1105.7884615384614
"Rice (long grain, high quality, local)",2023-06,1182.6325
"Rice (long grain, high quality, local)",2023-07,1142.35
"Rice (long grain, high quality, local)",2023-08,1136.0646666666667
"Rice (long grain, high quality, local)",2023-09,1214.3600000000001
"Rice (long grain, high quality, local)",2023-10,1268.2581818181818
"Rice (long grain, high quality, local)",2023-11,1268.1491666666668
"Rice (long grain, high quality, local)",2023-12,1241.7708333333333
"Rice (long grain, high quality, local)",2024-01,1174.520909090909
"Rice (long grain, high quality, local)",2024-02,1211.071
"Rice (long grain, high quality, local)",2024-03,1150.2244444444445
"Rice (long grain, high quality, local)",2024-04,1200.3536363636363
"Rice (long grain, high quality, local)",2024-05,1193.7784615384614
"Rice (long grain, high quality, local)",2024-06,1129.131875
"Rice (long grain, high quality, local)",2024-07,1126.3085714285714
"Rice (long grain, high quality, local)",2024-08,996.9744444444445
"Rice (long grain, high quality, local)",2024-09,983.501
"Rice (long grain, high quality, local)",2024-10,1075.8336363636363
"Rice (long grain, high quality, local)",2024-11,1046.2445454545455
"Rice (long grain, high quality, local)",2024-12,1065.9641666666666
"Rice (long grain, high quality, local)",2025-01,1030.344
"Rice (long grain, high quality, local)",2025-02,1096.5072727272727
"Rice (long grain, high quality, local)",2025-03,1183.2066666666667
"Rice (long grain, high quality, local)",2025-04,1218.3220000000001
"Rice (long grain, high quality, local)",2025-05,1232.3218181818183
"Rice (long grain, high quality, local)",2025-06,1344.639
"Rice (long grain, high quality, local)",2025-07,1268.462
Salt,2016-08,400.0
Salt,2016-09,300.0
Salt,2016-10,300.0
Salt,2016-11,312.5
Salt,2016-12,311.1111111111111
Salt,2017-01,325.0
Salt,2017-02,309.09090909090907
Salt,2017-03,306.53846153846155
Salt,2017-04,305.0
Salt,2017-05,312.22222222222223
Salt,2017-06,300.0
Salt,2017-07,309.09090909090907
Salt,2017-08,309.09090909090907
Salt,2017-09,322.22222222222223
Salt,2017-10,324.0
Salt,2017-11,326.7857142857143
Salt,2017-12,301.6666666666667
Salt,2018-01,304.4117647058824
Salt,2018-02,302.63157894736844
Salt,2018-03,305.5882352941176
Salt,2018-04,301.6666666666667
Salt,2018-05,305.0
Salt,2018-06,310.5882352941176
Salt,2018-07,326.0
Salt,2018-08,317.05882352941177
Salt,2018-09,335.5263157894737
Salt,2018-10,335.8709090909091
Salt,2018-11,357.6585714285714
Salt,2018-12,343.38235294117646
Salt,2019-01,338.92857142857144
Salt,2019-02,343.7245454545454
Salt,2019-03,350.520625
Salt,2019-04,334.72222222222223
Salt,2019-05,341.7832
Salt,2019-06,339.07894736842104
Salt,2019-07,350.41700000000003
Salt,2019-08,349.3990476190476
Salt,2019-09,347.6566666666667
Salt,2019-10,350.58521739130435
Salt,2019-11,352.27416666666664
Salt,2019-12,350.9357894736842
Salt,2020-01,374.81967741935483
Salt,2020-02,393.66354838709674
Salt,2020-03,433.9960869565217
Salt,2020-04,481.6664285714286
Salt,2020-05,432.27416666666664
Salt,2020-06,430.2595
Salt,2020-07,432.18157894736845
Salt,2020-08,425.3331818181818
Salt,2020-09,414.5647368421052
Salt,2020-10,406.7015
Salt,2020-11,416.0726315789474
Salt,2020-12,418.1038888888889
Salt,2021-01,408.9895
Salt,2021-02,420.6192307692308
Salt,2021-03,418.29333333333335
Salt,2021-04,405.64476190476194
Salt,2021-05,394.2838888888889
Salt,2021-06,387.1378260869565
Salt,2021-07,395.4572222222222
Salt,2021-08,383.90190476190475
Salt,2021-09,381.019
Salt,2021-10,373.14
Salt,2021-11,375.07875
Salt,2021-12,372.07952380952383
Salt,2022-01,372.32882352941175
Salt,2022-02,381.96750000000003
Salt,2022-03,380.9617647058824
Salt,2022-04,382.0736363636364
Salt,2022-05,396.26222222222225
Salt,2022-06,396.76941176470586
Salt,2022-07,397.908125
Salt,2022-08,401.97333333333336
Salt,2022-09,392.2280952380953
Salt,2022-10,400.4821052631579
Salt,2022-11,396.02647058823527
Salt,2022-12,391.36428571428576
Salt,2023-01,394.63222222222225
Salt,2023-02,398.9752
Salt,2023-03,397.664375
Salt,2023-04,397.28764705882355
Salt,2023-05,402.4646666666667
Salt,2023-06,463.81117647058824
Salt,2023-07,396.69736842105266
Salt,2023-08,402.768
Salt,2023-09,397.5535294117647
Salt,2023-10,415.8858333333333
Salt,2023-11,398.4426315789474
Salt,2023-12,398.8070588235294
Salt,2024-01,417.36777777777775
Salt,2024-02,433.4794736842106
Salt,2024-03,452.09444444444443
Salt,2024-04,450.31523809523816
Salt,2024-05,438.61105263157896
Salt,2024-06,447.6376923076923
Salt,2024-07,492.58500000000004
Salt,2024-08,531.5105263157895
Salt,2024-09,560.3455
Salt,2024-10,564.4380952380952
Salt,2024-11,560.7211111111111
Salt,2024-12,554.9764705882353
Salt,2025-01,539.6394736842105
Salt,2025-02,543.3042105263158
Salt,2025-03,593.0345454545454
Salt,2025-04,532.0336
Salt,2025-05,529.3333333333334
Salt,2025-06,528.6895652173913
Salt,2025-07,529.1207142857144
Sorghum,2008-01,178.27205882352942
Sorghum,2008-02,164.26470588235293
Sorghum,2008-03,172.875
Sorghum,2008-04,181.69117647058823
Sorghum,2008-05,196.96875
Sorghum,2008-06,204.62142857142857
Sorghum,2008-07,190.6096875
Sorghum,2008-08,206.53787878787878
Sorghum,2008-09,231.54166666666666
Sorghum,2008-10,252.16346153846155
Sorghum,2008-11,266.91964285714283
Sorghum,2008-12,287.4844444444444
Sorghum,2009-01,279.225
Sorghum,2009-02,276.1666666666667
Sorghum,2009-03,266.37931034482756
Sorghum,2009-04,267.295
Sorghum,2009-05,263.53714285714284
Sorghum,2009-06,217.4219230769231
Sorghum,2009-07,202.8975
Sorghum,2009-08,192.41275862068966
Sorghum,2009-09,210.24733333333333
Sorghum,2009-10,232.71833333333333
Sorghum,2009-11,250.66482758620688
Sorghum,2009-12,258.7309677419355
Sorghum,2010-01,261.4125806451613
Sorghum,2010-02,254.86322580645162
Sorghum,2010-03,248.29827586206895
Sorghum,2010-04,244.00964285714286
Sorghum,2010-05,233.8783870967742
Sorghum,2010-06,201.072
Sorghum,2010-07,193.70075
Sorghum,2010-08,199.32638888888889
Sorghum,2010-09,207.58060606060604
Sorghum,2010-10,217.7544827586207
Sorghum,2010-11,229.06526315789472
Sorghum,2010-12,232.05973684210528
Sorghum,2011-01,236.65897435897438
Sorghum,2011-02,226.94621621621621
Sorghum,2011-03,227.30289473684212
Sorghum,2011-04,240.51282051282053
Sorghum,2011-05,273.0802631578947
Sorghum,2011-06,247.1918421052632
Sorghum,2011-07,213.72307692307695
Sorghum,2011-08,227.33157894736843
Sorghum,2011-09,224.76513513513513
Sorghum,2011-10,229.86333333333332
Sorghum,2011-11,238.1018918918919
Sorghum,2011-12,260.74145833333336
Sorghum,2012-01,277.02479166666666
Sorghum,2012-02,298.3712195121951
Sorghum,2012-03,339.5307317073171
Sorghum,2012-04,379.39285714285717
Sorghum,2012-05,397.14913043478265
Sorghum,2012-06,357.4632
Sorghum,2012-07,341.2528301886793
Sorghum,2012-08,352.3310204081633
Sorghum,2012-09,365.3809523809524
Sorghum,2012-10,371.675
Sorghum,2012-11,368.04770833333333
Sorghum,2012-12,366.8876086956522
Sorghum,2013-01,364.1021739130435
Sorghum,2013-02,342.22
Sorghum,2013-03,336.52725490196076
Sorghum,2013-04,331.3007843137255
Sorghum,2013-05,296.29521739130433
Sorghum,2013-06,253.70714285714286
Sorghum,2013-07,228.10081632653063
Sorghum,2013-08,219.57716981132074
Sorghum,2013-09,227.38962264150942
Sorghum,2013-10,247.86547169811323
Sorghum,2013-11,253.62642857142856
Sorghum,2013-12,247.50314814814814
Sorghum,2014-01,240.98961538461538
Sorghum,2014-02,235.94365384615384
Sorghum,2014-03,257.9666666666667
Sorghum,2014-04,285.4480769230769
Sorghum,2014-05,315.35755555555556
Sorghum,2014-06,313.6555769230769
Sorghum,2014-07,294.8082
Sorghum,2014-08,313.35627450980394
Sorghum,2014-09,332.82239999999996
Sorghum,2014-10,337.8140625
Sorghum,2014-11,361.0037254901961
Sorghum,2014-12,376.25347826086954
Sorghum,2015-01,359.65979166666665
Sorghum,2015-02,351.4887234042553
Sorghum,2015-03,354.4118367346939
Sorghum,2015-04,387.29065217391303
Sorghum,2015-05,388.598679245283
Sorghum,2015-06,352.28444444444443
Sorghum,2015-07,327.33740740740745
Sorghum,2015-08,331.00600000000003
Sorghum,2015-09,326.2128301886792
Sorghum,2015-10,329.7280392156863
Sorghum,2015-11,332.53749999999997
Sorghum,2015-12,338.72645833333337
Sorghum,2016-08,450.0
Sorghum,2016-09,304.0
Sorghum,2016-10,340.0
Sorghum,2016-11,385.72727272727275
Sorghum,2016-12,399.44444444444446
Sorghum,2017-01,441.8181818181818
Sorghum,2017-02,466.3636363636364
Sorghum,2017-03,417.5
Sorghum,2017-04,446.875
Sorghum,2017-05,438.8888888888889
Sorghum,2017-06,417.14285714285717
Sorghum,2017-07,396.5
Sorghum,2017-08,432.27272727272725
Sorghum,2017-09,422.0
Sorghum,2017-10,423.125
Sorghum,2017-11,432.27272727272725
Sorghum,2017-12,412.9166666666667
Sorghum,2018-01,403.94736842105266
Sorghum,2018-02,369.70588235294116
Sorghum,2018-03,404.0833333333333
Sorghum,2018-04,391.3888888888889
Sorghum,2018-05,369.7368421052632
Sorghum,2018-06,341.25
Sorghum,2018-07,303.05555555555554
Sorghum,2018-08,303.8235294117647
Sorghum,2018-09,297.6470588235294
Sorghum,2018-10,314.12944444444446
Sorghum,2018-11,348.5
Sorghum,2018-12,357.6470588235294
Sorghum,2019-01,335.99
Sorghum,2019-02,334.8773684210526
Sorghum,2019-03,337.4511764705882
Sorghum,2019-04,351.55533333333335
Sorghum,2019-05,349.0909523809524
Sorghum,2019-06,347.57823529411763
Sorghum,2019-07,364.5585
Sorghum,2019-08,385.7894736842105
Sorghum,2019-09,415.8335
Sorghum,2019-10,456.3235294117647
Sorghum,2019-11,492.2047826086956
Sorghum,2019-12,525.833125
